Reflect_Week,State,UCFE,UCX,EUC_1990,TEUC,EUC_08_Tier_I,EUC_08_Tier_II,EUC_08_Tier_III,EUC_08_Tier_IV,EUC08_Total,EB,State_AB,STC,PUA,PEUC,Total,Unemployment_Rate
01/06/90,3105870.00 ,24503.00 ,18735.00 ,,,,,,,,5.00 ,2028.00 ,6367.00 ,,,3157508.00 ,
01/13/90,2877774.00 ,24239.00 ,18241.00 ,,,,,,,,8.00 ,1652.00 ,5464.00 ,,,2927378.00 ,
01/20/90,3128842.00 ,25828.00 ,19706.00 ,,,,,,,,7.00 ,1524.00 ,7118.00 ,,,3183025.00 ,
01/27/90,2893001.00 ,24159.00 ,18824.00 ,,,,,,,,7.00 ,1473.00 ,8884.00 ,,,2946348.00 ,
02/03/90,2937585.00 ,21218.00 ,17911.00 ,,,,,,,,3.00 ,266.00 ,6251.00 ,,,2983234.00 ,
02/10/90,2885682.00 ,22921.00 ,18239.00 ,,,,,,,,2.00 ,1388.00 ,6319.00 ,,,2934551.00 ,
02/17/90,2920591.00 ,23018.00 ,19160.00 ,,,,,,,,44.00 ,1084.00 ,10885.00 ,,,2974782.00 ,
02/24/90,2946007.00 ,22774.00 ,19948.00 ,,,,,,,,167.00 ,1353.00 ,7126.00 ,,,2997375.00 ,
03/03/90,2966919.00 ,23007.00 ,19839.00 ,,,,,,,,1843.00 ,1098.00 ,11165.00 ,,,3023871.00 ,
03/10/90,2839306.00 ,20339.00 ,21751.00 ,,,,,,,,999.00 ,1347.00 ,3780.00 ,,,2887522.00 ,
03/17/90,2849352.00 ,21753.00 ,20086.00 ,,,,,,,,2519.00 ,1203.00 ,9537.00 ,,,2904450.00 ,
03/24/90,2705656.00 ,20506.00 ,19754.00 ,,,,,,,,1326.00 ,1389.00 ,8174.00 ,,,2756805.00 ,
03/31/90,2677826.00 ,20459.00 ,19602.00 ,,,,,,,,2866.00 ,1443.00 ,9116.00 ,,,2731312.00 ,
04/07/90,2505816.00 ,20072.00 ,19683.00 ,,,,,,,,2619.00 ,1333.00 ,5884.00 ,,,2555407.00 ,
04/14/90,2598486.00 ,19932.00 ,19974.00 ,,,,,,,,4004.00 ,1447.00 ,7208.00 ,,,2651051.00 ,
04/21/90,2433709.00 ,18461.00 ,19486.00 ,,,,,,,,3521.00 ,1603.00 ,6295.00 ,,,2483075.00 ,
04/28/90,2408070.00 ,18210.00 ,19152.00 ,,,,,,,,3901.00 ,1689.00 ,7909.00 ,,,2458931.00 ,
05/05/90,2269452.00 ,17545.00 ,19810.00 ,,,,,,,,4189.00 ,1696.00 ,5649.00 ,,,2318341.00 ,
05/12/90,2274999.00 ,17653.00 ,19158.00 ,,,,,,,,3932.00 ,2100.00 ,8230.00 ,,,2326072.00 ,
05/19/90,2198648.00 ,17284.00 ,19144.00 ,,,,,,,,4785.00 ,2454.00 ,6733.00 ,,,2249048.00 ,
05/26/90,2142393.00 ,16798.00 ,17604.00 ,,,,,,,,4073.00 ,2461.00 ,8610.00 ,,,2191939.00 ,
06/02/90,2218762.00 ,18292.00 ,18585.00 ,,,,,,,,5113.00 ,2706.00 ,6628.00 ,,,2270086.00 ,
06/09/90,2202031.00 ,18484.00 ,17305.00 ,,,,,,,,4425.00 ,1276.00 ,7818.00 ,,,2251339.00 ,
06/16/90,2168033.00 ,18858.00 ,17853.00 ,,,,,,,,5087.00 ,2274.00 ,5613.00 ,,,2217718.00 ,
06/23/90,2183758.00 ,18536.00 ,16903.00 ,,,,,,,,4535.00 ,2210.00 ,6602.00 ,,,2232544.00 ,
06/30/90,2091367.00 ,17843.00 ,15984.00 ,,,,,,,,5537.00 ,1866.00 ,5089.00 ,,,2137686.00 ,
07/07/90,2448513.00 ,20056.00 ,17660.00 ,,,,,,,,1786.00 ,2136.00 ,5543.00 ,,,2495694.00 ,
07/14/90,2481125.00 ,22761.00 ,17153.00 ,,,,,,,,1208.00 ,2010.00 ,5721.00 ,,,2529978.00 ,
07/21/90,2333985.00 ,22934.00 ,17002.00 ,,,,,,,,363.00 ,1655.00 ,6379.00 ,,,2382318.00 ,
07/28/90,2333828.00 ,23530.00 ,17147.00 ,,,,,,,,131.00 ,1964.00 ,5463.00 ,,,2382063.00 ,
08/04/90,2321217.00 ,23283.00 ,16759.00 ,,,,,,,,75.00 ,1821.00 ,5616.00 ,,,2368771.00 ,
08/11/90,2308557.00 ,23893.00 ,17055.00 ,,,,,,,,318.00 ,1852.00 ,5726.00 ,,,2357401.00 ,
08/18/90,2274579.00 ,22789.00 ,17056.00 ,,,,,,,,24.00 ,1727.00 ,5234.00 ,,,2321409.00 ,
08/25/90,2261782.00 ,22913.00 ,17269.00 ,,,,,,,,38.00 ,1939.00 ,5791.00 ,,,2309732.00 ,
09/01/90,2095627.00 ,20992.00 ,16065.00 ,,,,,,,,28.00 ,1515.00 ,3840.00 ,,,2138067.00 ,
09/08/90,2247448.00 ,23957.00 ,18115.00 ,,,,,,,,26.00 ,2092.00 ,7669.00 ,,,2299307.00 ,
09/15/90,2123468.00 ,23852.00 ,17412.00 ,,,,,,,,11.00 ,1987.00 ,5763.00 ,,,2172493.00 ,
09/22/90,2099445.00 ,24271.00 ,17618.00 ,,,,,,,,36.00 ,2315.00 ,5957.00 ,,,2149642.00 ,
09/29/90,2100692.00 ,23928.00 ,17297.00 ,,,,,,,,33.00 ,1815.00 ,6236.00 ,,,2150001.00 ,
10/06/90,2029422.00 ,24914.00 ,17113.00 ,,,,,,,,16.00 ,2030.00 ,6566.00 ,,,2080061.00 ,
10/13/90,2250271.00 ,29119.00 ,18522.00 ,,,,,,,,35.00 ,1956.00 ,6722.00 ,,,2306625.00 ,
10/20/90,2248754.00 ,30639.00 ,18546.00 ,,,,,,,,56.00 ,2005.00 ,9916.00 ,,,2309916.00 ,
10/27/90,2338820.00 ,30799.00 ,18972.00 ,,,,,,,,53.00 ,1817.00 ,10833.00 ,,,2401294.00 ,
11/03/90,2366531.00 ,32565.00 ,18919.00 ,,,,,,,,57.00 ,1717.00 ,10662.00 ,,,2430451.00 ,
11/10/90,2418363.00 ,30839.00 ,18371.00 ,,,,,,,,46.00 ,1441.00 ,9781.00 ,,,2478841.00 ,
11/17/90,2376789.00 ,31834.00 ,17345.00 ,,,,,,,,4706.00 ,2603.00 ,9007.00 ,,,2442284.00 ,
11/24/90,3008404.00 ,36537.00 ,21130.00 ,,,,,,,,11207.00 ,1874.00 ,13637.00 ,,,3092789.00 ,
12/01/90,2917889.00 ,37306.00 ,19550.00 ,,,,,,,,9908.00 ,10951.00 ,9701.00 ,,,3005305.00 ,
12/08/90,2988730.00 ,35128.00 ,20182.00 ,,,,,,,,8508.00 ,1632.00 ,10585.00 ,,,3064765.00 ,
12/15/90,3046897.00 ,37022.00 ,19480.00 ,,,,,,,,11813.00 ,1588.00 ,13291.00 ,,,3130091.00 ,
12/22/90,2908412.00 ,29582.00 ,16694.00 ,,,,,,,,6459.00 ,1125.00 ,9870.00 ,,,2972142.00 ,
12/29/90,3485646.00 ,36344.00 ,18600.00 ,,,,,,,,5046.00 ,1369.00 ,8768.00 ,,,3555773.00 ,
01/05/91,4052758.00 ,35852.00 ,20912.00 ,,,,,,,,8868.00 ,3257.00 ,14609.00 ,,,4136256.00 ,
01/12/91,3946409.00 ,40644.00 ,20357.00 ,,,,,,,,6451.00 ,3640.00 ,14356.00 ,,,4031857.00 ,
01/19/91,3747271.00 ,35106.00 ,19670.00 ,,,,,,,,2500.00 ,3841.00 ,13323.00 ,,,3821711.00 ,
01/26/91,3929199.00 ,39413.00 ,20324.00 ,,,,,,,,1444.00 ,4822.00 ,18358.00 ,,,4013560.00 ,
02/02/91,4011503.00 ,36246.00 ,19141.00 ,,,,,,,,836.00 ,5119.00 ,16142.00 ,,,4088987.00 ,
02/09/91,3953393.00 ,36810.00 ,18327.00 ,,,,,,,,886.00 ,4847.00 ,20353.00 ,,,4034616.00 ,
02/16/91,4033252.00 ,34342.00 ,17833.00 ,,,,,,,,4793.00 ,4799.00 ,16826.00 ,,,4111845.00 ,
02/23/91,4131965.00 ,36284.00 ,17914.00 ,,,,,,,,9589.00 ,5230.00 ,22090.00 ,,,4223072.00 ,
03/02/91,4181372.00 ,34215.00 ,17284.00 ,,,,,,,,12261.00 ,7387.00 ,20888.00 ,,,4273407.00 ,
03/09/91,4082237.00 ,33712.00 ,17465.00 ,,,,,,,,11947.00 ,12480.00 ,23109.00 ,,,4180950.00 ,
03/16/91,4131871.00 ,31709.00 ,16274.00 ,,,,,,,,16250.00 ,8764.00 ,27744.00 ,,,4232612.00 ,
03/23/91,3925214.00 ,30772.00 ,16447.00 ,,,,,,,,21278.00 ,11885.00 ,26283.00 ,,,4031879.00 ,
03/30/91,3986322.00 ,29530.00 ,16081.00 ,,,,,,,,29399.00 ,11340.00 ,27438.00 ,,,4100110.00 ,
04/06/91,3772073.00 ,28650.00 ,16295.00 ,,,,,,,,65959.00 ,15081.00 ,19299.00 ,,,3917357.00 ,
04/13/91,3749760.00 ,27386.00 ,15725.00 ,,,,,,,,85706.00 ,9247.00 ,24290.00 ,,,3912114.00 ,
04/20/91,3591820.00 ,27326.00 ,15763.00 ,,,,,,,,103984.00 ,7840.00 ,21346.00 ,,,3768079.00 ,
04/27/91,3506692.00 ,25935.00 ,15136.00 ,,,,,,,,93446.00 ,7492.00 ,25135.00 ,,,3673836.00 ,
05/04/91,3392114.00 ,25321.00 ,15028.00 ,,,,,,,,119097.00 ,7759.00 ,20523.00 ,,,3579842.00 ,
05/11/91,3357885.00 ,24765.00 ,14897.00 ,,,,,,,,100105.00 ,7228.00 ,20326.00 ,,,3525206.00 ,
05/18/91,3224009.00 ,24615.00 ,15234.00 ,,,,,,,,118998.00 ,7842.00 ,16027.00 ,,,3406725.00 ,
05/25/91,3075281.00 ,22727.00 ,14622.00 ,,,,,,,,98914.00 ,7531.00 ,21139.00 ,,,3240214.00 ,
06/01/91,3246639.00 ,24760.00 ,16083.00 ,,,,,,,,122454.00 ,6925.00 ,17268.00 ,,,3434129.00 ,
06/08/91,3123707.00 ,24397.00 ,15810.00 ,,,,,,,,104411.00 ,6578.00 ,25276.00 ,,,3300179.00 ,
06/15/91,3114648.00 ,25471.00 ,16710.00 ,,,,,,,,106803.00 ,7053.00 ,20719.00 ,,,3291404.00 ,
06/22/91,3048948.00 ,25154.00 ,17142.00 ,,,,,,,,67881.00 ,6836.00 ,19286.00 ,,,3185247.00 ,
06/29/91,2883351.00 ,24151.00 ,16691.00 ,,,,,,,,62272.00 ,6277.00 ,13921.00 ,,,3006663.00 ,
07/06/91,3311451.00 ,27588.00 ,19146.00 ,,,,,,,,37235.00 ,4758.00 ,17412.00 ,,,3417590.00 ,
07/13/91,3261365.00 ,28789.00 ,19598.00 ,,,,,,,,28963.00 ,5384.00 ,16178.00 ,,,3360277.00 ,
07/20/91,3150108.00 ,30605.00 ,20866.00 ,,,,,,,,18683.00 ,24181.00 ,22203.00 ,,,3266646.00 ,
07/27/91,3138446.00 ,30646.00 ,21424.00 ,,,,,,,,19483.00 ,6238.00 ,25435.00 ,,,3241672.00 ,
08/03/91,3129923.00 ,30572.00 ,22383.00 ,,,,,,,,17304.00 ,5484.00 ,20989.00 ,,,3226655.00 ,
08/10/91,3060615.00 ,30016.00 ,23363.00 ,,,,,,,,19029.00 ,5370.00 ,19971.00 ,,,3158364.00 ,
08/17/91,2969600.00 ,30178.00 ,24475.00 ,,,,,,,,6944.00 ,281944.00 ,19219.00 ,,,3332360.00 ,
08/24/91,2919331.00 ,28956.00 ,24463.00 ,,,,,,,,13834.00 ,64161.00 ,17193.00 ,,,3067938.00 ,
08/31/91,2695804.00 ,26982.00 ,23914.00 ,,,,,,,,11906.00 ,31756.00 ,13404.00 ,,,2803766.00 ,
09/07/91,2869759.00 ,29746.00 ,26078.00 ,,,,,,,,15124.00 ,36802.00 ,16956.00 ,,,2994465.00 ,
09/14/91,2726963.00 ,28791.00 ,25730.00 ,,,,,,,,12734.00 ,33641.00 ,21446.00 ,,,2849305.00 ,
09/21/91,2678601.00 ,29492.00 ,26204.00 ,,,,,,,,13932.00 ,30666.00 ,25102.00 ,,,2803997.00 ,
09/28/91,2628361.00 ,28635.00 ,26256.00 ,,,,,,,,11923.00 ,27324.00 ,18561.00 ,,,2741060.00 ,
10/05/91,2639814.00 ,30091.00 ,27043.00 ,,,,,,,,11408.00 ,20771.00 ,14717.00 ,,,2743844.00 ,
10/12/91,2602510.00 ,29528.00 ,27163.00 ,,,,,,,,11534.00 ,29219.00 ,11375.00 ,,,2711329.00 ,
10/19/91,2764405.00 ,32093.00 ,28843.00 ,,,,,,,,14290.00 ,22974.00 ,18641.00 ,,,2881246.00 ,
10/26/91,2729885.00 ,30982.00 ,28438.00 ,,,,,,,,8013.00 ,27558.00 ,22065.00 ,,,2846941.00 ,
11/02/91,2809976.00 ,31754.00 ,29161.00 ,43964.00 ,,,,,,,6939.00 ,24408.00 ,19877.00 ,,,2966079.00 ,
11/09/91,2831580.00 ,30258.00 ,28469.00 ,43964.00 ,,,,,,,4958.00 ,25388.00 ,21122.00 ,,,2985739.00 ,
11/16/91,3028491.00 ,33246.00 ,30269.00 ,43964.00 ,,,,,,,2075.00 ,29246.00 ,23338.00 ,,,3190629.00 ,
11/23/91,2773483.00 ,29238.00 ,27271.00 ,43964.00 ,,,,,,,901.00 ,14379.00 ,15669.00 ,,,2904905.00 ,
11/30/91,3538830.00 ,36233.00 ,35517.00 ,43964.00 ,,,,,,,1686.00 ,7531.00 ,16006.00 ,,,3679767.00 ,
12/07/91,3331230.00 ,33931.00 ,37623.00 ,1170437.00 ,,,,,,,738.00 ,8324.00 ,13736.00 ,,,4596019.00 ,
12/14/91,3489457.00 ,36890.00 ,46304.00 ,1170437.00 ,,,,,,,620.00 ,7489.00 ,19078.00 ,,,4770275.00 ,
12/21/91,3128704.00 ,29312.00 ,38348.00 ,1170437.00 ,,,,,,,736.00 ,5725.00 ,16934.00 ,,,4390196.00 ,
12/28/91,3806946.00 ,36978.00 ,48901.00 ,1170437.00 ,,,,,,,1121.00 ,5600.00 ,17641.00 ,,,5087624.00 ,
01/04/92,4490389.00 ,37076.00 ,52343.00 ,1642921.00 ,,,,,,,1428.00 ,6351.00 ,18651.00 ,,,6249159.00 ,
01/11/92,4206443.00 ,38831.00 ,54322.00 ,1642921.00 ,,,,,,,1367.00 ,5964.00 ,26157.00 ,,,5976005.00 ,
01/18/92,4063597.00 ,34658.00 ,52176.00 ,1642921.00 ,,,,,,,1328.00 ,5848.00 ,23853.00 ,,,5824381.00 ,
01/25/92,4170852.00 ,38737.00 ,58689.00 ,1642921.00 ,,,,,,,1360.00 ,5973.00 ,18789.00 ,,,5937321.00 ,
02/01/92,4091502.00 ,34931.00 ,56657.00 ,1266805.00 ,,,,,,,1274.00 ,5376.00 ,23258.00 ,,,5479803.00 ,
02/08/92,4029023.00 ,35648.00 ,59571.00 ,1266805.00 ,,,,,,,824.00 ,4818.00 ,15476.00 ,,,5412165.00 ,
02/15/92,3970067.00 ,32155.00 ,56809.00 ,1266805.00 ,,,,,,,1298.00 ,4619.00 ,18506.00 ,,,5350259.00 ,
02/22/92,4251630.00 ,35662.00 ,62164.00 ,1266805.00 ,,,,,,,1404.00 ,5021.00 ,22938.00 ,,,5645624.00 ,
02/29/92,4076361.00 ,32864.00 ,57302.00 ,1266805.00 ,,,,,,,5121.00 ,4732.00 ,22930.00 ,,,5466115.00 ,
03/07/92,3943918.00 ,33189.00 ,58549.00 ,1884877.00 ,,,,,,,6228.00 ,5077.00 ,23755.00 ,,,5955593.00 ,
03/14/92,3924467.00 ,31117.00 ,57794.00 ,1884877.00 ,,,,,,,10270.00 ,5011.00 ,21185.00 ,,,5934721.00 ,
03/21/92,3858647.00 ,31815.00 ,58921.00 ,1884877.00 ,,,,,,,5726.00 ,4832.00 ,17063.00 ,,,5861881.00 ,
03/28/92,3799652.00 ,29891.00 ,57059.00 ,1884877.00 ,,,,,,,11291.00 ,4493.00 ,27273.00 ,,,5814536.00 ,
04/04/92,3653114.00 ,29645.00 ,57093.00 ,1904596.00 ,,,,,,,9289.00 ,4260.00 ,25349.00 ,,,5683346.00 ,
04/11/92,3549997.00 ,27573.00 ,55296.00 ,1904596.00 ,,,,,,,8675.00 ,3900.00 ,27873.00 ,,,5577910.00 ,
04/18/92,3439062.00 ,27440.00 ,57042.00 ,1904596.00 ,,,,,,,6146.00 ,3475.00 ,19438.00 ,,,5457199.00 ,
04/25/92,3412478.00 ,26613.00 ,55983.00 ,1904596.00 ,,,,,,,12957.00 ,2419.00 ,15043.00 ,,,5430089.00 ,
05/02/92,3281182.00 ,26357.00 ,55818.00 ,1413947.00 ,,,,,,,5895.00 ,1855.00 ,15389.00 ,,,4800443.00 ,
05/09/92,3219584.00 ,26396.00 ,55395.00 ,1413947.00 ,,,,,,,9801.00 ,1780.00 ,32562.00 ,,,4759465.00 ,
05/16/92,3092809.00 ,26480.00 ,55247.00 ,1413947.00 ,,,,,,,15853.00 ,1847.00 ,25515.00 ,,,4631698.00 ,
05/23/92,2929095.00 ,24655.00 ,52501.00 ,1413947.00 ,,,,,,,12492.00 ,1642.00 ,22726.00 ,,,4457058.00 ,
05/30/92,3099435.00 ,27579.00 ,56929.00 ,1413947.00 ,,,,,,,14053.00 ,1693.00 ,29507.00 ,,,4643143.00 ,
06/06/92,2991931.00 ,26599.00 ,54118.00 ,1777196.00 ,,,,,,,14492.00 ,1667.00 ,26343.00 ,,,4892346.00 ,
06/13/92,2985149.00 ,27640.00 ,55372.00 ,1777196.00 ,,,,,,,11694.00 ,1652.00 ,14883.00 ,,,4873586.00 ,
06/20/92,2961173.00 ,27213.00 ,55057.00 ,1777196.00 ,,,,,,,11513.00 ,1505.00 ,19781.00 ,,,4853438.00 ,
06/27/92,2868302.00 ,27285.00 ,53526.00 ,1777196.00 ,,,,,,,10097.00 ,1579.00 ,19294.00 ,,,4757279.00 ,
07/04/92,3091442.00 ,29663.00 ,56759.00 ,1793078.00 ,,,,,,,10935.00 ,1575.00 ,22508.00 ,,,5005960.00 ,
07/11/92,3139459.00 ,32260.00 ,58075.00 ,1793078.00 ,,,,,,,6332.00 ,1696.00 ,18000.00 ,,,5048900.00 ,
07/18/92,3147452.00 ,34825.00 ,58824.00 ,1793078.00 ,,,,,,,4097.00 ,1535.00 ,14673.00 ,,,5054484.00 ,
07/25/92,3167213.00 ,35473.00 ,61101.00 ,1793078.00 ,,,,,,,11711.00 ,1589.00 ,16632.00 ,,,5086797.00 ,
08/01/92,3301967.00 ,34500.00 ,59968.00 ,1190568.00 ,,,,,,,6297.00 ,1581.00 ,21187.00 ,,,4616068.00 ,
08/08/92,2975194.00 ,34192.00 ,60735.00 ,1190568.00 ,,,,,,,2800.00 ,1690.00 ,19096.00 ,,,4284275.00 ,
08/15/92,2944690.00 ,33649.00 ,62259.00 ,1190568.00 ,,,,,,,2310.00 ,1540.00 ,22080.00 ,,,4257096.00 ,
08/22/92,2838518.00 ,33223.00 ,62756.00 ,1190568.00 ,,,,,,,750.00 ,1657.00 ,21001.00 ,,,4148473.00 ,
08/29/92,2754109.00 ,31743.00 ,62914.00 ,1190568.00 ,,,,,,,414.00 ,1349.00 ,19321.00 ,,,4060418.00 ,
09/05/92,2612236.00 ,30774.00 ,60540.00 ,1643908.00 ,,,,,,,206.00 ,1486.00 ,16423.00 ,,,4365573.00 ,
09/12/92,2787288.00 ,32784.00 ,66790.00 ,1643908.00 ,,,,,,,159.00 ,1525.00 ,16926.00 ,,,4549380.00 ,
09/19/92,2596970.00 ,31774.00 ,65444.00 ,1643908.00 ,,,,,,,165.00 ,1773.00 ,14461.00 ,,,4354495.00 ,
09/26/92,2577222.00 ,31533.00 ,67112.00 ,1643908.00 ,,,,,,,133.00 ,1960.00 ,13938.00 ,,,4335806.00 ,
10/03/92,2458379.00 ,31212.00 ,65025.00 ,1291889.00 ,,,,,,,200.00 ,1767.00 ,16146.00 ,,,3864618.00 ,
10/10/92,2420809.00 ,31207.00 ,65905.00 ,1291889.00 ,,,,,,,127.00 ,1873.00 ,12318.00 ,,,3824128.00 ,
10/17/92,2597354.00 ,35955.00 ,70808.00 ,1291889.00 ,,,,,,,59.00 ,2041.00 ,19104.00 ,,,4017210.00 ,
10/24/92,2513843.00 ,34109.00 ,70284.00 ,1291889.00 ,,,,,,,25.00 ,2194.00 ,17263.00 ,,,3929607.00 ,
10/31/92,2525478.00 ,34920.00 ,68945.00 ,1291889.00 ,,,,,,,11.00 ,2080.00 ,18516.00 ,,,3941839.00 ,
11/07/92,2507032.00 ,32812.00 ,68464.00 ,1558787.00 ,,,,,,,12.00 ,2213.00 ,14886.00 ,,,4184206.00 ,
11/14/92,2720256.00 ,36892.00 ,71253.00 ,1558787.00 ,,,,,,,11.00 ,2563.00 ,18998.00 ,,,4408760.00 ,
11/21/92,2408890.00 ,30621.00 ,61902.00 ,1558787.00 ,,,,,,,5.00 ,2237.00 ,12002.00 ,,,4074444.00 ,
11/28/92,3007664.00 ,38560.00 ,75671.00 ,1558787.00 ,,,,,,,20.00 ,2624.00 ,22199.00 ,,,4705525.00 ,
12/05/92,2827602.00 ,34539.00 ,69341.00 ,1792136.00 ,,,,,,,26.00 ,2581.00 ,23097.00 ,,,4749322.00 ,
12/12/92,2890111.00 ,36675.00 ,70053.00 ,1792136.00 ,,,,,,,20.00 ,2381.00 ,17891.00 ,,,4809267.00 ,
12/19/92,2670759.00 ,30424.00 ,61600.00 ,1792136.00 ,,,,,,,9.00 ,2646.00 ,7633.00 ,,,4565207.00 ,
12/26/92,2979221.00 ,35181.00 ,67122.00 ,1792136.00 ,,,,,,,9.00 ,2339.00 ,13234.00 ,,,4889242.00 ,
01/02/93,3538039.00 ,35398.00 ,72491.00 ,1302798.00 ,,,,,,,11.00 ,2866.00 ,15019.00 ,,,4966622.00 ,
01/09/93,3413600.00 ,36744.00 ,71579.00 ,1302798.00 ,,,,,,,17.00 ,2860.00 ,14008.00 ,,,4841606.00 ,
01/16/93,3358201.00 ,34267.00 ,69831.00 ,1302798.00 ,,,,,,,10.00 ,2782.00 ,26002.00 ,,,4793891.00 ,
01/23/93,3409909.00 ,36668.00 ,73042.00 ,1302798.00 ,,,,,,,19.00 ,3267.00 ,17229.00 ,,,4842932.00 ,
01/30/93,3310807.00 ,33872.00 ,70602.00 ,1302798.00 ,,,,,,,12.00 ,3231.00 ,18117.00 ,,,4739439.00 ,
02/06/93,3196783.00 ,34611.00 ,69461.00 ,1482701.00 ,,,,,,,10.00 ,3427.00 ,17218.00 ,,,4804211.00 ,
02/13/93,3168757.00 ,32421.00 ,67415.00 ,1482701.00 ,,,,,,,12.00 ,3326.00 ,23226.00 ,,,4777858.00 ,
02/20/93,3311418.00 ,34819.00 ,68813.00 ,1482701.00 ,,,,,,,6.00 ,4083.00 ,15241.00 ,,,4917081.00 ,
02/27/93,3286192.00 ,32725.00 ,67026.00 ,1482701.00 ,,,,,,,11.00 ,4081.00 ,27177.00 ,,,4899913.00 ,
03/06/93,3230891.00 ,33520.00 ,66168.00 ,1773845.00 ,,,,,,,18.00 ,4340.00 ,17952.00 ,,,5126734.00 ,
03/13/93,3133743.00 ,31118.00 ,63294.00 ,1773845.00 ,,,,,,,8.00 ,4151.00 ,13518.00 ,,,5019677.00 ,
03/20/93,3158268.00 ,32370.00 ,63716.00 ,1773845.00 ,,,,,,,6.00 ,4585.00 ,16671.00 ,,,5049461.00 ,
03/27/93,3112626.00 ,30955.00 ,62089.00 ,1773845.00 ,,,,,,,6.00 ,4313.00 ,21586.00 ,,,5005420.00 ,
04/03/93,2976576.00 ,30657.00 ,60063.00 ,1589694.00 ,,,,,,,12.00 ,4431.00 ,14677.00 ,,,4676110.00 ,
04/10/93,2999400.00 ,29178.00 ,60615.00 ,1589694.00 ,,,,,,,8.00 ,4379.00 ,17227.00 ,,,4700501.00 ,
04/17/93,2915246.00 ,29667.00 ,57953.00 ,1589694.00 ,,,,,,,6.00 ,4473.00 ,18228.00 ,,,4615267.00 ,
04/24/93,2835082.00 ,28306.00 ,57424.00 ,1589694.00 ,,,,,,,12.00 ,4641.00 ,18575.00 ,,,4533734.00 ,
05/01/93,2677017.00 ,27947.00 ,55071.00 ,1131102.00 ,,,,,,,4.00 ,4834.00 ,14713.00 ,,,3910688.00 ,
05/08/93,2710189.00 ,27794.00 ,56166.00 ,1131102.00 ,,,,,,,12.00 ,4888.00 ,12396.00 ,,,3942547.00 ,
05/15/93,2621521.00 ,28130.00 ,54213.00 ,1131102.00 ,,,,,,,2.00 ,4750.00 ,15528.00 ,,,3855246.00 ,
05/22/93,2547924.00 ,27015.00 ,53496.00 ,1131102.00 ,,,,,,,8.00 ,4802.00 ,14707.00 ,,,3779054.00 ,
05/29/93,2465789.00 ,26558.00 ,49575.00 ,1131102.00 ,,,,,,,17.00 ,4228.00 ,13220.00 ,,,3690489.00 ,
06/05/93,2595613.00 ,28054.00 ,52926.00 ,1612206.00 ,,,,,,,10.00 ,4677.00 ,21349.00 ,,,4314835.00 ,
06/12/93,2583656.00 ,29110.00 ,50961.00 ,1612206.00 ,,,,,,,14.00 ,4250.00 ,23285.00 ,,,4303482.00 ,
06/19/93,2590999.00 ,28688.00 ,51885.00 ,1612206.00 ,,,,,,,4.00 ,4645.00 ,14705.00 ,,,4303132.00 ,
06/26/93,2540632.00 ,28904.00 ,50092.00 ,1612206.00 ,,,,,,,1.00 ,4153.00 ,14563.00 ,,,4250551.00 ,
07/03/93,2404489.00 ,26381.00 ,47553.00 ,1194962.00 ,,,,,,,31.00 ,4108.00 ,13126.00 ,,,3690650.00 ,
07/10/93,2821872.00 ,32027.00 ,52729.00 ,1194962.00 ,,,,,,,8.00 ,4233.00 ,16685.00 ,,,4122516.00 ,
07/17/93,2720929.00 ,30700.00 ,51135.00 ,1194962.00 ,,,,,,,20.00 ,4152.00 ,16741.00 ,,,4018639.00 ,
07/24/93,2692584.00 ,31843.00 ,51109.00 ,1194962.00 ,,,,,,,8.00 ,4134.00 ,16966.00 ,,,3991606.00 ,
07/31/93,2715384.00 ,30971.00 ,50704.00 ,1194962.00 ,,,,,,,2.00 ,4242.00 ,11545.00 ,,,4007810.00 ,
08/07/93,2619970.00 ,32127.00 ,49961.00 ,1606695.00 ,,,,,,,14.00 ,4030.00 ,25323.00 ,,,4338120.00 ,
08/14/93,2581040.00 ,30823.00 ,49506.00 ,1606695.00 ,,,,,,,10.00 ,4237.00 ,20647.00 ,,,4292958.00 ,
08/21/93,2519698.00 ,31327.00 ,49539.00 ,1606695.00 ,,,,,,,9.00 ,4043.00 ,23655.00 ,,,4234966.00 ,
08/28/93,2460948.00 ,29847.00 ,48741.00 ,1606695.00 ,,,,,,,9.00 ,4173.00 ,17598.00 ,,,4168011.00 ,
09/04/93,2266962.00 ,29669.00 ,44663.00 ,1462008.00 ,,,,,,,4.00 ,3728.00 ,14598.00 ,,,3821632.00 ,
09/11/93,2461313.00 ,30817.00 ,49799.00 ,1462008.00 ,,,,,,,7.00 ,4821.00 ,21831.00 ,,,4030596.00 ,
09/18/93,2328651.00 ,32063.00 ,47496.00 ,1462008.00 ,,,,,,,15.00 ,4280.00 ,23100.00 ,,,3897613.00 ,
09/25/93,2301071.00 ,30680.00 ,47323.00 ,1462008.00 ,,,,,,,1.00 ,5064.00 ,19744.00 ,,,3865891.00 ,
10/02/93,2230729.00 ,31567.00 ,45694.00 ,999485.00 ,,,,,,,13.00 ,4929.00 ,15577.00 ,,,3327994.00 ,
10/09/93,2188055.00 ,30656.00 ,44644.00 ,999485.00 ,,,,,,,1386.00 ,4535.00 ,15379.00 ,,,3284140.00 ,
